latitude,longitude,cluster
-2.40886,-47.76471,1188
-16.94322,-57.14933,717
-3.59532,-54.82357,1521
-16.94378,-57.15297,717
-3.53434,-54.47944,1471
-16.94104,-57.15006,717
-3.49335,-54.13009,-1
-16.9416,-57.15369,717
-3.57241,-54.66531,1536
-16.94383,-57.19055,684
-3.59704,-54.82317,1521
-16.93938,-57.16151,-1
-3.59767,-54.8272,1521
-16.94216,-57.17966,684
-3.3599,-53.34034,1287
-16.94272,-57.18328,684
-2.33077,-46.97944,864
-2.71202,-49.32142,1460
-16.94328,-57.18692,684
-3.29965,-52.99043,1214
-16.95882,-57.28844,632
-3.53431,-54.47888,1471
-16.93493,-57.1548,716
-2.32959,-46.97223,865
-16.93883,-57.18021,684
-3.56331,-54.69213,1536
-17.73314,-62.80228,736
-2.69868,-49.3186,1460
-16.93159,-57.15535,716
-16.93214,-57.15899,716
-2.69948,-49.32349,1460
-16.93326,-57.16624,716
-16.92881,-57.15954,716
-2.4312,-47.72461,-1
-16.92937,-57.16317,716
-16.92992,-57.1668,716
-2.96748,-51.05,1314
-16.92769,-57.15228,716
-16.92825,-57.15591,716
-16.93048,-57.17043,716
-2.96808,-51.05369,1314
-16.92491,-57.15646,716
-16.92547,-57.1601,716
-3.67311,-55.50053,1346
-16.92603,-57.16372,716
-17.49085,-61.20287,642
-2.41565,-47.75967,1189
-17.48712,-61.20339,642
-17.38825,-60.50308,914
-2.6184,-48.98723,1335
-17.48279,-61.19934,642
-17.38466,-60.50359,914
-2.75224,-49.80202,-1
-17.47907,-61.19988,642
-17.7452,-63.44299,771
-17.74092,-63.44357,771
-2.94961,-51.01077,1314
-17.45485,-61.2174,642
-15.6501,-50.17898,292
-3.53715,-54.66692,1549
-14.58453,-45.04646,104
-3.53781,-54.67104,1549
-17.36816,-60.70734,840
-17.30668,-60.27982,915
-2.40556,-47.74173,1188
-17.30257,-60.27619,915
-17.30313,-60.28035,915
-2.40664,-47.74821,1188
-17.29901,-60.2767,915
-17.71033,-63.51533,770
-2.40769,-47.75452,1188
-17.7083,-63.51405,770
-2.61201,-48.98838,1335
-17.26122,-60.23049,916
-3.53282,-54.66759,1549
-17.26179,-60.2346,916
-17.26237,-60.2387,916
-3.53348,-54.67175,1549
-17.25825,-60.23512,916
-17.25882,-60.23922,916
-3.73362,-55.9377,-1
-14.58204,-45.04831,104
-17.20605,-60.06742,-1
-2.40975,-47.7669,1188
-2.53025,-48.53464,1258
-17.64624,-63.65117,-1
-17.26054,-60.6775,840
-3.52782,-54.66411,1549
-17.27203,-60.79056,840
-3.52849,-54.66827,1549
-15.53708,-50.23044,292
-17.57353,-63.22531,735
-3.65452,-55.46243,1346
-17.20043,-60.43817,-1
-3.8647,-56.79872,-1
-17.57309,-63.225,735
-17.42334,-62.444,613
-2.43497,-48.04515,1129
-14.90541,-47.30201,106
-14.90629,-47.3063,106
-2.43395,-48.03899,1129
-16.52511,-56.20362,678
-3.54582,-54.85987,1522
-17.41935,-62.44455,613
-14.90049,-47.30745,106
-2.64375,-49.33713,1460
-15.70125,-51.52259,-1
-2.67125,-49.50254,1353
-17.87063,-66.51065,588
-3.30365,-53.3549,1287
-3.54646,-54.86385,1522
-17.86517,-66.50916,588
-3.54154,-54.86054,1522
-17.86463,-66.50401,588
-3.50584,-54.63787,1561
-17.86578,-66.51498,588
-3.50651,-54.64202,1561
-17.85983,-66.50888,588
-17.04546,-60.22809,-1
-3.54218,-54.86451,1522
-17.1152,-60.86473,839
-3.50215,-54.64265,1561
-17.07234,-60.8222,839
-3.50282,-54.6468,1561
-2.99053,-51.60331,1282
-17.38754,-63.49298,-1
-17.13316,-61.54012,754
-3.34083,-53.73187,1452
-17.12938,-61.54063,754
-16.28676,-55.95645,709
-2.98515,-51.60423,1282
-17.65361,-66.03152,601
-2.98457,-51.60074,1282
-15.12485,-49.57233,-1
-16.94752,-60.64198,838
-2.98573,-51.60772,1282
-16.94392,-60.64251,838
-3.32371,-53.65621,-1
-16.31741,-56.47739,678
-16.31403,-56.47796,678
-16.61927,-58.47328,615
-3.45388,-54.48263,1497
-16.23104,-55.98172,709
-3.01132,-51.79459,-1
-16.60587,-58.47541,615
-16.60359,-58.48326,615
-16.60037,-58.46135,615
-16.60305,-58.4796,615
-3.48313,-54.6626,1560
-16.59906,-58.46201,615
-16.60178,-58.48026,615
-16.60232,-58.48391,615
-3.4838,-54.66672,1560
-16.59626,-58.46619,615
-16.59734,-58.47349,615
-3.32781,-53.76833,1452
-16.59571,-58.46253,615
-16.5968,-58.46983,615
-3.30834,-53.67899,1500
-16.59788,-58.47713,615
-16.59842,-58.48079,615
-4.47827,-61.08569,454
-16.1689,-55.85057,710
-16.16952,-55.85443,710
-16.17014,-55.85829,710
-2.94167,-51.4772,1241
-2.93506,-51.47114,1241
-2.93564,-51.47461,1241
-16.16608,-55.85503,710
-2.5797,-49.37735,1443
-16.1667,-55.85889,710
-16.89591,-60.75314,837
-3.30612,-53.6944,1499
-4.47441,-61.0827,454
-16.54015,-58.52743,614
-4.47494,-61.08619,454
-16.5368,-58.52797,614
-16.53734,-58.53162,614
-16.53787,-58.53527,614
-3.30147,-53.69513,1499
-16.53841,-58.53894,614
-3.3426,-53.94386,1414
-16.54003,-58.5499,614
-16.53452,-58.53581,614
-16.53667,-58.55043,614
-3.46193,-54.69599,1515
-16.53117,-58.53634,614
-16.53171,-58.53999,614
-4.29572,-59.99215,-1
-16.53225,-58.54365,614
-16.53278,-58.5473,614
-3.32914,-53.766,1452
-16.53332,-58.55096,614
-14.47346,-47.04098,107
-3.45838,-54.62308,1546
-3.30644,-53.68191,1500
-16.49092,-58.44931,-1
-3.30334,-53.69249,1499
-16.80911,-60.82537,837
-16.93341,-61.73797,754
-3.34258,-53.94186,1414
-17.10437,-63.0406,753
-3.34333,-53.94664,1414
-14.47016,-47.03873,107
-3.45358,-54.64939,1546
-16.57673,-59.3307,577
-3.46077,-54.69531,1515
-16.44751,-58.4932,627
-4.27325,-59.97091,599
-16.44092,-58.47185,627
-4.27378,-59.97439,599
-16.44146,-58.4755,627
-16.442,-58.47915,627
-3.43286,-54.54566,1497
-16.43811,-58.47603,627
-16.43865,-58.47968,627
-2.93447,-51.47159,1241
-16.43919,-58.48332,627
-15.5966,-53.27988,-1
-2.93503,-51.47506,1241
-16.43476,-58.47656,627
-3.44127,-54.65599,1546
-16.4353,-58.48021,627
-16.43584,-58.48385,627
-16.43195,-58.48074,627
-3.44649,-54.68914,1515
-16.43249,-58.48438,627
-16.43303,-58.48803,627
-3.28159,-53.70565,-1
-16.4286,-58.48127,627
-16.42914,-58.48492,627
-2.63096,-49.71005,-1
-16.41532,-58.46099,628
-16.41197,-58.46152,628
-2.90902,-51.41795,1241
-16.40809,-58.45841,628
-16.40917,-58.4657,628
-16.40474,-58.45894,628
-16.40528,-58.46259,628
-3.18356,-53.15311,1289
-16.40582,-58.46624,628
-16.40139,-58.45947,628
-3.18442,-53.15852,1289
-16.40193,-58.46313,628
-16.40247,-58.46677,628
-3.20375,-53.27902,1288
-17.38887,-66.25879,601
-3.20458,-53.28414,1288
-16.39805,-58.46001,628
-16.39858,-58.46366,628
-4.24884,-59.96747,598
-16.39912,-58.46731,628
-16.39966,-58.47095,628
-4.24937,-59.97095,598
-16.39577,-58.46784,628
-16.39631,-58.47149,628
-3.21368,-53.37139,1288
-16.44288,-58.81281,589
-2.55732,-49.37819,1443
-16.44342,-58.81649,589
-17.10159,-63.82203,767
-2.55812,-49.38309,1443
-16.43951,-58.81335,589
-16.44005,-58.81703,589
-2.83114,-51.04419,1315
-16.43668,-58.81756,589
-16.89117,-62.16671,705
-2.1654,-47.0642,845
-16.50618,-59.3456,577
-2.41794,-48.57703,1258
-16.50277,-59.34613,577
-2.82549,-51.04483,1315
-16.89182,-62.16938,705
-16.88792,-62.16996,705
-2.15815,-47.06519,845
-17.10097,-63.82132,767
-2.8568,-51.33934,1241
-17.39243,-66.26017,601
-15.79735,-54.87358,-1
-16.75267,-61.30585,768
-2.46583,-49.02393,1351
-16.91645,-62.66677,753
-3.51956,-55.44958,1251
-16.10995,-57.13383,654
-16.11052,-57.13747,654
-2.45853,-49.01968,1351
-16.90583,-62.87595,753
-2.58733,-49.78807,-1
-17.35132,-66.75275,600
-16.00576,-56.64457,739
-2.94839,-51.96204,1224
-16.0024,-56.64513,739
-16.00298,-56.64883,739
-16.52023,-60.16766,602
-16.5197,-60.16722,602
-3.37971,-54.6056,1504
-16.15843,-57.7776,629
-3.51076,-55.42092,1251
-16.95116,-63.51812,857
-16.77807,-62.21304,705
-2.88698,-51.6235,1377
-16.56994,-60.73188,734
-2.88756,-51.627,1377
-2.90751,-51.74752,-1
-2.24106,-47.81372,1140
-3.22579,-53.71428,-1
-16.13134,-57.73405,629
-16.13189,-57.73764,629
-16.56577,-60.72821,734
-2.89074,-51.71264,1432
-16.1291,-57.74178,629
-16.12801,-57.73458,629
-16.12855,-57.73819,629
-2.42325,-48.92805,1351
-16.12965,-57.74538,629
-16.13019,-57.74898,629
-2.88964,-51.70605,1432
-15.84886,-55.96825,711
-15.84948,-55.97209,711
-3.96933,-58.44233,621
-16.12577,-57.74233,629
-16.12632,-57.74593,629
-3.96992,-58.44612,621
-16.12686,-57.74952,629
-15.11822,-51.83695,309
-3.12019,-53.19009,1301
-15.11898,-51.84113,309
-2.8665,-51.69939,1431
-15.11975,-51.84532,309
-2.86594,-51.69608,1431
-16.45558,-60.14409,602
-16.68473,-61.86277,754
-3.08575,-53.04259,1271
-17.27695,-66.90186,600
-2.4579,-49.02298,1351
-14.44033,-48.51522,307
-2.8866,-51.70461,1432
-16.00172,-57.36819,675
-15.89463,-56.69804,738
-15.99839,-57.36875,675
-15.99894,-57.37234,675
-15.98449,-57.36731,676
-15.9806,-57.36425,676
-15.98115,-57.36784,676
-14.43934,-48.5139,307
-14.43993,-48.51697,307
-15.88191,-56.74934,738
-3.121,-53.18742,1301
-16.85382,-63.6264,857
-2.86724,-51.6522,1378
-15.87855,-56.74992,738
-15.87913,-56.75361,738
-3.08772,-53.03961,1271
-17.23773,-66.91434,600
-3.3419,-54.65366,1504
-15.87461,-56.74681,738
-15.87576,-56.75419,738
-2.86889,-51.69706,1431
-15.87634,-56.75787,738
-15.87067,-56.7437,738
-2.24076,-47.80954,1140
-15.87124,-56.74739,738
-15.8724,-56.75477,738
-2.86184,-51.653,1378
-15.87297,-56.75843,738
-2.8624,-51.65648,1378
-15.87355,-56.7621,738
-15.87412,-56.76576,738
-2.86941,-51.70036,1431
-15.86672,-56.74057,738
-15.86961,-56.75901,738
-15.87018,-56.76267,738
-2.9747,-52.39305,-1
-15.87076,-56.76633,738
-15.87133,-56.77,738
-16.44461,-60.6553,734
-2.85655,-51.72303,1410
-15.86278,-56.73743,738
-15.86336,-56.74114,738
-15.86394,-56.74485,738
-3.06468,-53.02075,1272
-15.86625,-56.75958,738
-3.06555,-53.02621,1272
-15.8674,-56.76691,738
-15.86797,-56.77057,738
-3.05982,-53.0217,1272
-15.85941,-56.73801,738
-15.85999,-56.74171,738
-3.09155,-53.25091,1300
-15.86231,-56.75649,738
-15.86403,-56.76749,738
-2.53638,-49.86116,1373
-15.85663,-56.74228,738
-15.85721,-56.74598,738
-15.8601,-56.76439,738
-3.08674,-53.25168,1300
-15.86067,-56.76806,738
-3.08759,-53.25697,1300
-15.85615,-56.76128,738
-15.85673,-56.76495,738
-2.83671,-51.73635,1410
-16.51857,-61.30423,768
-15.71291,-55.90464,712
-2.83726,-51.7397,1410
-15.71009,-55.90909,712
-2.78556,-51.4564,1241
-16.33014,-60.01614,603
-16.8185,-63.72799,857
-2.83246,-51.74396,1410
-16.32721,-60.0206,603
-14.64197,-49.94916,373
-2.83355,-51.75068,1410
-16.77352,-63.46731,857
-3.30803,-54.69292,1504
-16.49268,-61.30798,768
-2.42656,-49.31067,1336
-14.6371,-49.95031,373
-14.6382,-49.95602,373
-16.49329,-61.31251,768
-2.42738,-49.31564,1336
-16.59244,-62.34492,732
-15.73567,-56.41959,-1
-3.19266,-54.00082,1512
-16.59306,-62.34636,732
-16.65674,-63.05399,911
-16.65722,-63.05775,911
-16.65771,-63.06152,911
-16.65311,-63.0583,911
-16.65359,-63.06207,911
-15.7881,-56.97511,708
-15.78475,-56.97567,708
-16.53826,-62.41742,733
-3.20082,-54.05159,1512
-16.53891,-62.42248,733
-16.32479,-60.97084,706
-2.39337,-49.14995,1352
-16.41921,-61.68153,860
-16.6918,-63.89293,912
-2.39422,-49.15509,1352
-16.6923,-63.8972,912
-16.32116,-60.97138,706
-3.13489,-53.67148,-1
-16.41544,-61.68208,860
-3.19631,-54.05253,1512
-16.60851,-63.23932,960
-16.61231,-63.2704,961
-2.49142,-49.77848,-1
-15.742,-57.05418,708
-2.50592,-49.8658,1373
-16.41251,-61.68565,860
-2.80605,-51.71706,-1
-16.6116,-63.23902,960
-16.6916,-63.89662,912
-2.48609,-49.82184,-1
-16.39929,-61.67325,860
-2.47922,-49.8182,1428
-16.61147,-63.27062,961
-15.45224,-55.41098,-1
-2.47998,-49.82277,1427
-16.38746,-61.81398,860
-3.20145,-54.22747,1544
-16.52044,-62.92104,-1
-2.79619,-51.79039,1342
-16.63516,-63.90395,913
-16.63082,-63.90452,913
-14.21679,-48.79349,307
-2.79673,-51.79361,1342
-2.81622,-51.94386,1224
-15.84537,-58.50146,-1
-16.24822,-61.57965,892
-2.75057,-51.58269,1343
-16.24884,-61.58423,892
-16.45788,-63.17387,977
-2.75115,-51.58612,1343
-15.94681,-59.4497,568
-3.13799,-53.92406,1513
-15.94735,-59.45347,568
-16.26891,-61.76181,860
-2.75372,-51.63474,1379
-15.93944,-59.44689,568
-15.93998,-59.45065,568
-2.74604,-51.62201,1380
-2.74775,-51.63219,1379
-3.15309,-54.12963,1533
-3.15383,-54.13409,1533
-16.23885,-61.59499,892
-16.44792,-63.1946,977
-3.88776,-58.75023,634
-16.4484,-63.19843,977
-16.20989,-61.40825,-1
-3.88886,-58.75053,634
-14.54308,-51.01415,-1
-3.1387,-53.92297,1513
-15.92474,-59.44152,568
-2.47885,-49.81369,1428
-15.64511,-57.5825,-1
-2.47957,-49.81823,1428
-14.37632,-50.30999,-1
-2.4803,-49.8228,1427
-16.50935,-64.04187,891
-2.79391,-51.79294,1342
-16.04029,-60.63552,-1
-2.75524,-51.58401,1343
-16.37117,-63.23239,993
-16.37166,-63.23623,993
-2.74983,-51.5849,1343
-16.46615,-64.0511,891
-15.84331,-59.45448,575
-3.15226,-54.12907,1533
-15.84277,-59.45074,575
-15.84386,-59.45829,575
-3.15296,-54.13355,1533
-15.84441,-59.4621,575
-16.36318,-63.26868,992
-2.75042,-51.62342,1380
-2.75206,-51.63367,1379
-16.35733,-63.28909,992
-14.2187,-49.83638,419
-2.28246,-48.79757,1348
-15.82537,-59.42667,576
-15.82592,-59.43045,576
-3.14995,-54.20248,1544
-15.81979,-59.41211,576
-15.82034,-59.41589,576
-3.15066,-54.20698,1544
-15.82089,-59.41967,576
-15.82143,-59.42345,576
-3.14549,-54.20346,1544
-16.35024,-63.33333,-1
-3.1462,-54.20796,1544
-15.4221,-56.92898,677
-3.141,-54.20421,1544
-16.12757,-61.82374,860
-3.14242,-54.2132,1544
-16.08431,-61.58296,893
-16.74741,-67.256,751
-3.19269,-54.53055,-1
-15.93189,-60.73568,815
-3.13792,-54.21391,1544
-15.93472,-60.78204,814
-2.71742,-51.62514,-1
-15.9353,-60.78622,814
-16.7456,-67.25416,751
-16.74588,-67.25671,751
-2.16455,-48.28622,1475
-16.28369,-63.45352,-1
-15.91286,-60.72994,815
-2.2253,-48.65395,1348
-16.23717,-63.25426,967
-16.18038,-62.8423,836
-3.08673,-53.9511,1514
-16.18108,-62.84776,836
-3.08747,-53.95578,1514
-16.01141,-61.61512,893
-3.08822,-53.96046,1514
-16.21562,-63.1836,967
-2.72869,-51.79632,1318
-16.06655,-62.11912,859
-2.77409,-52.07512,1225
-16.06143,-62.10997,859
-2.77462,-52.0784,1225
-16.06206,-62.11481,859
-16.0627,-62.11966,859
-2.47652,-50.25636,-1
-16.06141,-62.13986,859
-16.19912,-63.2867,967
-2.72923,-51.79962,1318
-16.1996,-63.29054,967
-16.19498,-63.28727,967
-2.76942,-52.07948,1225
-16.19545,-63.29111,967
-16.04981,-62.17155,858
-2.13238,-48.21766,1475
-16.05045,-62.17647,858
-16.1117,-62.65515,835
-2.1334,-48.22375,1475
-16.04597,-62.17219,858
-16.0466,-62.17708,858
-2.17919,-48.49871,-1
-16.04917,-62.17369,858
-16.11421,-62.65645,835
-16.04532,-62.1743,858
-2.3526,-49.54327,1295
-13.39634,-46.63537,100
-14.05003,-50.05871,419
-2.12562,-48.21878,1475
-13.95969,-49.63836,420
-2.69651,-51.6668,1319
-15.1903,-56.67675,677
-2.12662,-48.22475,1475
-13.95459,-49.63923,420
-3.11579,-54.27687,1545
-13.95516,-49.64225,420
-15.07771,-56.03699,616
-3.10754,-54.28267,1545
-13.88259,-49.37682,420
-3.10825,-54.28708,1545
-16.01271,-62.52808,835
-3.60941,-57.45427,965
-16.14035,-63.53581,948
-16.13565,-63.53241,948
-2.34725,-49.77721,1312
-16.13614,-63.53637,948
-15.82701,-61.26441,796
-2.6485,-51.61127,1319
-16.10717,-63.44002,949
-16.10251,-63.43666,949
-3.16098,-54.72382,1495
-16.10299,-63.44059,949
-16.09833,-63.43724,949
-16.10141,-63.43654,949
-16.10192,-63.44046,949
-2.15473,-48.71617,1348
-15.06994,-56.42477,677
-14.34195,-52.11282,339
-2.64594,-51.62926,1319
-16.47677,-66.79263,728
-2.64651,-51.63268,1319
-16.47708,-66.79539,728
-16.47739,-66.79813,728
-2.64708,-51.6361,1319
-3.06248,-54.14754,1518
-3.01246,-53.87119,1503
-15.2534,-57.69199,-1
-15.72897,-60.98254,795
-3.57986,-57.38531,965
-14.2205,-51.56296,338
-14.21605,-51.5638,338
-15.75116,-61.2248,796
-2.86623,-53.01558,1273
-16.07497,-63.87458,-1
-3.87052,-59.29008,-1
-16.4565,-67.19685,750
-16.45085,-67.19498,750
-4.08418,-60.68864,559
-16.45131,-67.19937,750
-15.95953,-63.01655,-1
-14.4108,-52.86308,308
-4.08085,-60.68914,559
-14.41148,-52.86687,308
-3.06642,-54.15048,1518
-15.97949,-63.2417,976
-15.97997,-63.24549,976
-3.01325,-53.86954,1503
-14.27056,-52.20738,339
-15.81815,-62.09991,-1
-14.26854,-52.20787,339
-2.65798,-51.64627,1319
-15.9262,-63.01024,-1
-15.91423,-62.98186,991
-2.6504,-51.63347,1319
-14.90489,-56.06592,616
-15.91018,-62.98244,991
-2.65149,-51.64032,1319
-2.34815,-49.78095,1312
-14.90144,-56.06649,616
-15.88392,-62.81332,-1
-2.6439,-51.62749,1319
-15.94096,-63.25093,975
-16.20678,-65.3834,834
-2.64444,-51.63092,1319
-16.20741,-65.38865,834
-16.21942,-65.48902,889
-2.64499,-51.63434,1319
-16.21399,-65.4843,889
-16.21335,-65.47899,889
-16.21461,-65.4896,889
-2.8648,-53.01862,1273
-15.89944,-62.9949,990
-15.89992,-62.99853,990
-3.10091,-54.5179,1535
-15.92834,-63.21809,975
-16.20981,-65.49017,889
-16.19708,-65.46485,888
-3.12795,-54.69044,1495
-15.91624,-63.25428,975
-16.18625,-65.45539,888
-3.0945,-54.50582,-1
-16.18956,-65.52522,854
-16.17745,-65.50501,854
-3.09716,-54.52274,1535
-15.69459,-61.73964,812
-3.12425,-54.69531,1495
-16.16673,-65.53885,854
-15.85356,-62.99051,966
-3.12491,-54.69951,1495
-15.85402,-62.99417,966
-15.83905,-62.94102,959
-3.58663,-57.66987,-1
-16.06551,-64.7924,-1
-3.09274,-54.52338,1535
-15.87931,-63.294,974
-3.08634,-54.51143,1534
-15.67156,-61.70991,812
-3.08701,-54.51564,1534
-15.66842,-61.71505,812
-15.83651,-63.01868,966
-2.5583,-51.23407,1057
-15.81735,-62.89906,959
-15.78239,-62.65476,937
-2.28437,-49.62171,1295
-15.81333,-62.89962,959
-14.76099,-55.6634,578
-15.64932,-61.65684,813
-2.01949,-48.05047,-1
-15.64992,-61.66143,813
-14.75749,-55.66401,578
-3.75767,-58.92184,634
-14.76051,-55.6631,578
-14.75701,-55.66371,578
-15.64848,-61.65993,813
-15.7833,-62.6517,937
-2.31497,-49.88551,1312
-15.78398,-62.65679,937
-15.81591,-62.89595,959
-15.86078,-63.33127,974
-2.8015,-52.87561,1274
-15.85615,-63.328,974
-15.85664,-63.33182,974
-2.64187,-51.92223,1223
-15.86211,-63.37389,973
-15.86261,-63.37773,973
-2.79571,-52.87128,1274
-15.53886,-61.00431,795
-2.79655,-52.87649,1274
-15.83706,-63.24575,958
-3.072,-54.59155,1510
-15.83246,-63.24255,958
-14.86691,-56.57517,677
-3.87003,-59.70111,622
-12.74909,-45.12297,196
-2.86473,-53.32962,-1
-12.75041,-45.1293,196
-15.57804,-61.47721,-1
-3.04788,-54.46886,-1
-16.07073,-65.38138,910
-16.04009,-65.24387,935
-3.06761,-54.5922,1510
-16.27539,-67.3272,750
-2.16829,-49.1134,-1
-16.03127,-65.25015,935
-16.02655,-65.25074,935
-16.42859,-69.1636,399
-2.77507,-52.86952,1274
-16.01421,-65.30951,934
-3.07392,-54.71534,1496
-16.00948,-65.3101,934
-3.01053,-54.34998,1502
-16.01378,-65.3109,934
-14.72684,-56.2176,616
-3.01122,-54.35426,1502
-16.00905,-65.31149,934
-3.06958,-54.71613,1496
-16.42894,-69.16451,399
-13.74917,-50.6001,337
-3.06593,-54.72114,1496
-14.04692,-52.25243,339
-15.99889,-65.38617,910
-2.04403,-48.65106,1348
-15.99951,-65.39136,910
-15.98417,-65.30415,934
-15.74883,-63.45469,947
-2.97028,-54.21535,1509
-15.74934,-63.4586,947
-15.74518,-63.4592,947
-2.97099,-54.21967,1509
-15.97223,-65.40536,910
-3.09362,-54.97449,-1
-16.38836,-69.31414,398
-15.94514,-65.29856,934
-3.8564,-59.83602,622
-16.38235,-69.31626,398
-12.45066,-44.38937,210
-2.96259,-54.28112,1508
-15.38379,-60.97813,795
-2.96967,-54.21817,1509
-15.55325,-62.23478,-1
-3.05367,-54.76011,1496
-12.40114,-44.43642,211
-15.90205,-65.42475,887
-2.96011,-54.2752,1508
-15.90175,-65.42721,887
-15.89412,-65.44399,887
-2.96082,-54.27975,1508
-15.62347,-63.31602,936
-15.62396,-63.31979,936
-3.54286,-58.03917,-1
-15.61887,-63.3128,936
-15.61935,-63.31656,936
-15.61984,-63.32034,936
-2.95562,-54.27589,1508
-12.39886,-44.43832,211
-15.84407,-65.26714,833
-2.95633,-54.28043,1508
-15.83876,-65.26264,833
-15.83936,-65.26772,833
-3.45729,-57.50576,964
-15.83466,-65.26831,833
-15.59983,-63.56162,936
-2.89481,-53.9485,1532
-13.54297,-50.608,337
-15.55275,-63.3873,936
-2.89909,-54.00541,1531
-15.27242,-61.24997,769
-2.89982,-54.01006,1531
-15.30056,-61.4598,769
-13.54504,-50.61111,337
-15.244,-61.23127,769
-2.90311,-54.08988,1543
-15.79385,-65.4539,853
-15.79448,-65.45911,853
-15.24037,-61.23179,769
-2.89855,-54.09061,1543
-15.78972,-65.45972,853
-15.48511,-63.13831,890
-3.44389,-57.56351,964
-15.48104,-63.13886,890
-3.44026,-57.56408,964
-15.89944,-66.84272,832
-12.26546,-44.53736,224
-3.43793,-57.57296,964
-12.25834,-44.53882,225
-12.25125,-44.5404,-1
-1.93826,-48.28204,1424
-13.74509,-52.35843,339
-15.46191,-63.82638,794
-2.17514,-49.71884,1295
-15.46242,-63.83043,794
-2.86184,-53.94878,1532
-15.83934,-67.26226,852
-2.96727,-54.63676,1494
-15.83961,-67.26472,852
-15.80301,-66.98087,832
-14.734,-59.34214,377
-2.96288,-54.63737,1494
-3.67938,-59.20548,719
-15.33469,-63.73329,794
-15.51699,-65.20464,855
-3.67599,-59.20599,719
-3.67654,-59.20961,719
-15.50706,-65.20084,855
-2.92044,-54.42928,-1
-15.6962,-67.21583,851
-2.86432,-54.10994,1542
-15.43069,-64.95322,-1
-2.5149,-51.96573,1223
-15.53016,-65.81158,882
-2.68821,-53.0251,1250
-15.53079,-65.81708,881
-2.86358,-54.10534,1542
-15.45404,-65.19245,856
-2.85977,-54.11063,1542
-15.5253,-65.8122,882
-2.68195,-53.04847,1250
-14.71335,-59.55706,377
-3.44374,-57.79964,-1
-2.6428,-53.03574,1250
-15.456,-65.19363,856
-2.99005,-55.26915,-1
-15.53266,-65.81763,881
-2.12137,-49.88902,-1
-15.69283,-67.2154,851
-15.52714,-65.81274,882
-2.79474,-54.08651,1530
-15.69069,-67.24394,851
-15.5194,-65.83038,880
-2.05092,-49.49468,-1
-15.51387,-65.82551,880
-15.51453,-65.83098,880
-13.29998,-51.18148,-1
-2.133,-50.15089,1297
-15.50611,-65.84315,879
-15.49637,-65.84435,879
-3.71511,-60.1259,635
-14.79983,-60.52606,-1
-15.4915,-65.84496,879
-15.20653,-64.20232,641
-3.71564,-60.12938,635
-15.2022,-64.20291,641
-15.20273,-64.20715,641
-15.19839,-64.2077,641
-2.18134,-50.48269,1046
-15.37718,-65.90051,831
-15.37782,-65.90604,831
-1.90066,-48.7801,1334
-15.36382,-65.91338,831
-13.56536,-53.68903,217
-1.90158,-48.78565,1334
-13.56232,-53.69484,217
-15.41366,-66.72966,-1
-2.12771,-50.15625,1297
-15.53016,-67.84313,883
-2.18203,-50.48685,1046
-15.69503,-69.92632,378
-2.12699,-50.15185,1297
-15.44873,-67.71416,883
-2.23093,-50.82095,1035
-15.44289,-67.71178,883
-15.44319,-67.71451,883
-15.44348,-67.71718,883
-2.23026,-50.81689,1035
-15.15068,-65.17283,-1
-15.44358,-67.71214,883
-15.44389,-67.71487,883
-2.76205,-54.08681,1530
-15.4442,-67.71755,883
-15.31838,-66.90976,-1
-2.17546,-50.48358,1046
-15.36559,-67.41553,907
-15.35349,-67.40521,907
-2.81017,-54.41484,1517
-15.2779,-66.87929,972
-2.81089,-54.41928,1517
-15.27826,-66.88246,972
-15.3356,-67.44102,933
-2.29469,-51.27933,1057
-15.21258,-66.39932,982
-15.21326,-66.40524,982
-15.20754,-66.39993,982
-2.0525,-49.85213,1355
-15.31846,-67.43455,933
-15.29824,-67.39952,932
-15.23446,-66.86805,971
-2.05328,-49.85682,1354
-15.23483,-66.87136,971
-15.30141,-67.40201,932
-2.78179,-54.32423,-1
-15.23334,-66.86789,971
-15.23374,-66.87119,971
-2.82463,-54.58916,-1
-15.22641,-66.94367,-1
-15.14944,-66.33585,1003
-1.76774,-48.23053,1459
-15.14442,-66.33643,1003
-15.31932,-67.84931,884
-2.17007,-50.63242,1022
-15.31365,-67.84887,884
-15.31418,-67.85361,884
-2.17076,-50.63652,1022
-15.12069,-66.22186,1017
-2.74939,-54.18161,-1
-15.11572,-66.22248,1017
-15.11641,-66.22828,1017
-15.13009,-66.34415,1003
-2.12977,-50.49902,1047
-15.11144,-66.22891,1017
-15.10646,-66.22948,1017
-2.13046,-50.5031,1047
-15.09477,-66.1729,1010
-15.09544,-66.17857,1010
-2.13116,-50.50727,1047
-15.11848,-66.37533,1002
-2.84372,-54.87215,1485
-15.11916,-66.38119,1002
-15.25116,-67.53849,-1
-15.41062,-69.01241,471
-3.41328,-58.51196,-1
-15.08983,-66.17354,1010
-15.0905,-66.17923,1010
-2.84682,-54.87187,1485
-15.11346,-66.37595,1002
-15.11414,-66.38181,1002
-3.69776,-60.43094,-1
-15.40496,-69.01605,471
-15.4046,-69.01269,471
-15.14434,-66.68803,1042
-2.05327,-49.85218,1355
-15.08554,-66.17986,1010
-2.05402,-49.85687,1354
-15.10844,-66.37656,1002
-15.10912,-66.38242,1002
-2.04787,-49.85773,-1
