latitude,longitude,cluster
-2.33077,-46.97944,362
-2.71202,-49.32142,365
-16.94328,-57.18692,376
-3.29965,-52.99043,369
-16.95882,-57.28844,-1
-3.53431,-54.47888,375
-16.93493,-57.1548,377
-2.32959,-46.97223,360
-16.93883,-57.18021,376
-3.56331,-54.69213,-1
-17.73314,-62.80228,371
-2.69868,-49.3186,366
-16.93159,-57.15535,377
-16.93214,-57.15899,377
-2.69948,-49.32349,366
-16.93326,-57.16624,377
-16.92881,-57.15954,377
-2.4312,-47.72461,-1
-16.92937,-57.16317,377
-16.92992,-57.1668,377
-2.96748,-51.05,378
-16.92769,-57.15228,377
-16.92825,-57.15591,377
-16.93048,-57.17043,377
-2.96808,-51.05369,378
-16.92491,-57.15646,377
-16.92547,-57.1601,377
-3.67311,-55.50053,-1
-16.92603,-57.16372,377
-17.49085,-61.20287,379
-2.41565,-47.75967,368
-17.48712,-61.20339,379
-17.38825,-60.50308,380
-2.6184,-48.98723,-1
-17.48279,-61.19934,381
-17.38466,-60.50359,380
-2.75224,-49.80202,-1
-17.47907,-61.19988,381
-17.7452,-63.44299,382
-17.74092,-63.44357,382
-2.94961,-51.01077,-1
-17.45485,-61.2174,-1
-15.6501,-50.17898,-1
-3.53715,-54.66692,383
-14.58453,-45.04646,384
-3.53781,-54.67104,383
-17.36816,-60.70734,-1
-17.30668,-60.27982,385
-2.40556,-47.74173,125
-17.30257,-60.27619,385
-17.30313,-60.28035,385
-2.40664,-47.74821,125
-17.29901,-60.2767,385
-17.71033,-63.51533,386
-2.40769,-47.75452,125
-17.7083,-63.51405,386
-2.61201,-48.98838,-1
-17.26122,-60.23049,387
-3.53282,-54.66759,383
-17.26179,-60.2346,387
-17.26237,-60.2387,387
-3.53348,-54.67175,383
-17.25825,-60.23512,387
-17.25882,-60.23922,387
-3.73362,-55.9377,-1
-14.58204,-45.04831,384
-17.20605,-60.06742,-1
-2.40975,-47.7669,125
-2.53025,-48.53464,-1
-17.64624,-63.65117,-1
-17.26054,-60.6775,-1
-3.52782,-54.66411,383
-17.27203,-60.79056,-1
-3.52849,-54.66827,383
-15.53708,-50.23044,-1
-17.57353,-63.22531,388
-3.65452,-55.46243,-1
-17.20043,-60.43817,-1
-3.8647,-56.79872,-1
-17.57309,-63.225,388
-17.42334,-62.444,389
-2.43497,-48.04515,-1
-14.90541,-47.30201,390
-14.90629,-47.3063,390
-2.43395,-48.03899,-1
-16.52511,-56.20362,-1
-3.54582,-54.85987,391
-17.41935,-62.44455,389
-14.90049,-47.30745,-1
-2.64375,-49.33713,-1
-15.70125,-51.52259,-1
-2.67125,-49.50254,-1
-17.87063,-66.51065,-1
-3.30365,-53.3549,-1
-3.54646,-54.86385,391
-17.86517,-66.50916,-1
-3.54154,-54.86054,391
-17.86463,-66.50401,-1
-3.50584,-54.63787,392
-17.86578,-66.51498,-1
-3.50651,-54.64202,392
-17.85983,-66.50888,-1
-17.04546,-60.22809,-1
-3.54218,-54.86451,391
-17.1152,-60.86473,-1
-3.50215,-54.64265,392
-17.07234,-60.8222,-1
-3.50282,-54.6468,392
-2.99053,-51.60331,-1
-17.38754,-63.49298,-1
-17.13316,-61.54012,393
-3.34083,-53.73187,-1
-17.12938,-61.54063,393
-16.28676,-55.95645,-1
-2.98515,-51.60423,394
-17.65361,-66.03152,-1
-2.98457,-51.60074,394
-15.12485,-49.57233,-1
-16.94752,-60.64198,395
-2.98573,-51.60772,394
-16.94392,-60.64251,395
-3.32371,-53.65621,-1
-16.31741,-56.47739,396
-16.31403,-56.47796,396
-16.61927,-58.47328,-1
-3.45388,-54.48263,-1
-16.23104,-55.98172,-1
-3.01132,-51.79459,-1
-16.60587,-58.47541,-1
-16.60359,-58.48326,397
-16.60037,-58.46135,397
-16.60305,-58.4796,397
-3.48313,-54.6626,398
-16.59906,-58.46201,397
-16.60178,-58.48026,397
-16.60232,-58.48391,397
-3.4838,-54.66672,398
-16.59626,-58.46619,397
-16.59734,-58.47349,397
-3.32781,-53.76833,399
-16.59571,-58.46253,397
-16.5968,-58.46983,397
-3.30834,-53.67899,400
-16.59788,-58.47713,397
-16.59842,-58.48079,397
-4.47827,-61.08569,401
-16.1689,-55.85057,402
-16.16952,-55.85443,402
-16.17014,-55.85829,402
-2.94167,-51.4772,-1
-2.93506,-51.47114,403
-2.93564,-51.47461,403
-16.16608,-55.85503,402
-2.5797,-49.37735,-1
-16.1667,-55.85889,402
-16.89591,-60.75314,-1
-3.30612,-53.6944,404
-4.47441,-61.0827,401
-16.54015,-58.52743,405
-4.47494,-61.08619,401
-16.5368,-58.52797,405
-16.53734,-58.53162,405
-16.53787,-58.53527,405
-3.30147,-53.69513,404
-16.53841,-58.53894,405
-3.3426,-53.94386,406
-16.54003,-58.5499,405
-16.53452,-58.53581,405
-16.53667,-58.55043,405
-3.46193,-54.69599,407
-16.53117,-58.53634,405
-16.53171,-58.53999,405
-4.29572,-59.99215,-1
-16.53225,-58.54365,405
-16.53278,-58.5473,405
-3.32914,-53.766,399
-16.53332,-58.55096,405
-14.47346,-47.04098,10
-3.45838,-54.62308,-1
-3.30644,-53.68191,400
-16.49092,-58.44931,-1
-3.30334,-53.69249,404
-16.80911,-60.82537,-1
-16.93341,-61.73797,-1
-3.34258,-53.94186,406
-17.10437,-63.0406,-1
-3.34333,-53.94664,406
-14.47016,-47.03873,10
-3.45358,-54.64939,-1
-16.57673,-59.3307,-1
-3.46077,-54.69531,407
-16.44751,-58.4932,-1
-4.27325,-59.97091,408
-16.44092,-58.47185,409
-4.27378,-59.97439,408
-16.44146,-58.4755,409
-16.442,-58.47915,409
-3.43286,-54.54566,-1
-16.43811,-58.47603,409
-16.43865,-58.47968,409
-2.93447,-51.47159,403
-16.43919,-58.48332,409
-15.5966,-53.27988,-1
-2.93503,-51.47506,403
-16.43476,-58.47656,409
-3.44127,-54.65599,-1
-16.4353,-58.48021,409
-16.43584,-58.48385,409
-16.43195,-58.48074,409
-3.44649,-54.68914,-1
-16.43249,-58.48438,409
-16.43303,-58.48803,409
-3.28159,-53.70565,-1
-16.4286,-58.48127,409
-16.42914,-58.48492,409
-2.63096,-49.71005,-1
-16.41532,-58.46099,410
-16.41197,-58.46152,410
-2.90902,-51.41795,-1
-16.40809,-58.45841,411
-16.40917,-58.4657,411
-16.40474,-58.45894,411
-16.40528,-58.46259,411
-3.18356,-53.15311,-1
-16.40582,-58.46624,411
-16.40139,-58.45947,411
-3.18442,-53.15852,-1
-16.40193,-58.46313,411
-16.40247,-58.46677,411
-3.20375,-53.27902,-1
-17.38887,-66.25879,412
-3.20458,-53.28414,-1
-16.39805,-58.46001,411
-16.39858,-58.46366,411
-4.24884,-59.96747,413
-16.39912,-58.46731,411
-16.39966,-58.47095,411
-4.24937,-59.97095,413
-16.39577,-58.46784,411
-16.39631,-58.47149,411
-3.21368,-53.37139,-1
-16.44288,-58.81281,414
-2.55732,-49.37819,-1
-16.44342,-58.81649,414
-17.10159,-63.82203,415
-2.55812,-49.38309,-1
-16.43951,-58.81335,414
-16.44005,-58.81703,414
-2.83114,-51.04419,-1
-16.43668,-58.81756,414
-16.89117,-62.16671,416
-2.1654,-47.0642,-1
-16.50618,-59.3456,417
-2.41794,-48.57703,-1
-16.50277,-59.34613,417
-2.82549,-51.04483,-1
-16.89182,-62.16938,416
-16.88792,-62.16996,416
-2.15815,-47.06519,-1
-17.10097,-63.82132,415
-2.8568,-51.33934,-1
-17.39243,-66.26017,412
-15.79735,-54.87358,-1
-16.75267,-61.30585,-1
-2.46583,-49.02393,-1
-16.91645,-62.66677,-1
-3.51956,-55.44958,-1
-16.10995,-57.13383,418
-16.11052,-57.13747,418
-2.45853,-49.01968,419
-16.90583,-62.87595,-1
-2.58733,-49.78807,-1
-17.35132,-66.75275,-1
-16.00576,-56.64457,420
-2.94839,-51.96204,-1
-16.0024,-56.64513,420
-16.00298,-56.64883,420
-16.52023,-60.16766,421
-16.5197,-60.16722,421
-3.37971,-54.6056,-1
-16.15843,-57.7776,-1
-3.51076,-55.42092,-1
-16.95116,-63.51812,-1
-16.77807,-62.21304,-1
-2.88698,-51.6235,422
-16.56994,-60.73188,-1
-2.88756,-51.627,422
-2.90751,-51.74752,-1
-2.24106,-47.81372,423
-3.22579,-53.71428,-1
-16.13134,-57.73405,424
-16.13189,-57.73764,424
-16.56577,-60.72821,-1
-2.89074,-51.71264,-1
-16.1291,-57.74178,424
-16.12801,-57.73458,424
-16.12855,-57.73819,424
-2.42325,-48.92805,-1
-16.12965,-57.74538,424
-16.13019,-57.74898,424
-2.88964,-51.70605,425
-15.84886,-55.96825,426
-15.84948,-55.97209,426
-3.96933,-58.44233,427
-16.12577,-57.74233,424
-16.12632,-57.74593,424
-3.96992,-58.44612,427
-16.12686,-57.74952,424
-15.11822,-51.83695,428
-3.12019,-53.19009,429
-15.11898,-51.84113,428
-2.8665,-51.69939,430
-15.11975,-51.84532,428
-2.86594,-51.69608,430
-16.45558,-60.14409,-1
-16.68473,-61.86277,-1
-3.08575,-53.04259,431
-17.27695,-66.90186,-1
-2.4579,-49.02298,419
-14.44033,-48.51522,432
-2.8866,-51.70461,425
-16.00172,-57.36819,433
-15.89463,-56.69804,-1
-15.99839,-57.36875,433
-15.99894,-57.37234,433
-15.98449,-57.36731,434
-15.9806,-57.36425,434
-15.98115,-57.36784,434
-14.43934,-48.5139,432
-14.43993,-48.51697,432
-15.88191,-56.74934,435
-3.121,-53.18742,429
-16.85382,-63.6264,-1
-2.86724,-51.6522,-1
-15.87855,-56.74992,435
-15.87913,-56.75361,435
-3.08772,-53.03961,431
-17.23773,-66.91434,-1
-3.3419,-54.65366,-1
-15.87461,-56.74681,436
-15.87576,-56.75419,435
-2.86889,-51.69706,430
-15.87634,-56.75787,435
-15.87067,-56.7437,436
-2.24076,-47.80954,423
-15.87124,-56.74739,436
-15.8724,-56.75477,435
-2.86184,-51.653,437
-15.87297,-56.75843,435
-2.8624,-51.65648,437
-15.87355,-56.7621,435
-15.87412,-56.76576,435
-2.86941,-51.70036,430
-15.86672,-56.74057,438
-15.86961,-56.75901,435
-15.87018,-56.76267,435
-2.9747,-52.39305,-1
-15.87076,-56.76633,435
-15.87133,-56.77,435
-16.44461,-60.6553,-1
-2.85655,-51.72303,-1
-15.86278,-56.73743,438
-15.86336,-56.74114,438
-15.86394,-56.74485,438
-3.06468,-53.02075,-1
-15.86625,-56.75958,435
-3.06555,-53.02621,-1
-15.8674,-56.76691,435
-15.86797,-56.77057,435
-3.05982,-53.0217,-1
-15.85941,-56.73801,438
-15.85999,-56.74171,438
-3.09155,-53.25091,-1
-15.86231,-56.75649,-1
-15.86403,-56.76749,435
-2.53638,-49.86116,-1
-15.85663,-56.74228,438
-15.85721,-56.74598,438
-15.8601,-56.76439,435
-3.08674,-53.25168,-1
-15.86067,-56.76806,435
-3.08759,-53.25697,-1
-15.85615,-56.76128,435
-15.85673,-56.76495,435
-2.83671,-51.73635,439
-16.51857,-61.30423,-1
-15.71291,-55.90464,-1
-2.83726,-51.7397,439
-15.71009,-55.90909,-1
-2.78556,-51.4564,-1
-16.33014,-60.01614,-1
-16.8185,-63.72799,-1
-2.83246,-51.74396,-1
-16.32721,-60.0206,-1
-14.64197,-49.94916,-1
-2.83355,-51.75068,-1
-16.77352,-63.46731,-1
-3.30803,-54.69292,-1
-16.49268,-61.30798,440
-2.42656,-49.31067,-1
-14.6371,-49.95031,-1
-14.6382,-49.95602,-1
-16.49329,-61.31251,440
-2.42738,-49.31564,-1
-16.59244,-62.34492,441
-15.73567,-56.41959,-1
-3.19266,-54.00082,-1
-16.59306,-62.34636,441
-16.65674,-63.05399,442
-16.65722,-63.05775,442
-16.65771,-63.06152,442
-16.65311,-63.0583,442
-16.65359,-63.06207,442
-15.7881,-56.97511,443
-15.78475,-56.97567,443
-16.53826,-62.41742,-1
-3.20082,-54.05159,-1
-16.53891,-62.42248,-1
-16.32479,-60.97084,444
-2.39337,-49.14995,-1
-16.41921,-61.68153,445
-16.6918,-63.89293,446
-2.39422,-49.15509,-1
-16.6923,-63.8972,446
-16.32116,-60.97138,444
-3.13489,-53.67148,-1
-16.41544,-61.68208,445
-3.19631,-54.05253,-1
-16.60851,-63.23932,447
-16.61231,-63.2704,448
-2.49142,-49.77848,-1
-15.742,-57.05418,-1
-2.50592,-49.8658,-1
-16.41251,-61.68565,-1
-2.80605,-51.71706,-1
-16.6116,-63.23902,447
-16.6916,-63.89662,446
-2.48609,-49.82184,-1
-16.39929,-61.67325,-1
-2.47922,-49.8182,449
-16.61147,-63.27062,448
-15.45224,-55.41098,-1
-2.47998,-49.82277,450
-16.38746,-61.81398,-1
-3.20145,-54.22747,-1
-16.52044,-62.92104,-1
-2.79619,-51.79039,451
-16.63516,-63.90395,452
-16.63082,-63.90452,452
-14.21679,-48.79349,-1
-2.79673,-51.79361,451
-2.81622,-51.94386,-1
-15.84537,-58.50146,-1
-16.24822,-61.57965,453
-2.75057,-51.58269,454
-16.24884,-61.58423,453
-16.45788,-63.17387,-1
-2.75115,-51.58612,454
-15.94681,-59.4497,455
-3.13799,-53.92406,456
-15.94735,-59.45347,455
-16.26891,-61.76181,-1
-2.75372,-51.63474,457
-15.93944,-59.44689,458
-15.93998,-59.45065,458
-2.74604,-51.62201,-1
-2.74775,-51.63219,-1
-3.15309,-54.12963,459
-3.15383,-54.13409,459
-16.23885,-61.59499,-1
-16.44792,-63.1946,460
-3.88776,-58.75023,461
-16.4484,-63.19843,460
-16.20989,-61.40825,-1
-3.88886,-58.75053,461
-14.54308,-51.01415,-1
-3.1387,-53.92297,456
-15.92474,-59.44152,-1
-2.47885,-49.81369,-1
-15.64511,-57.5825,-1
-2.47957,-49.81823,449
-14.37632,-50.30999,-1
-2.4803,-49.8228,450
-16.50935,-64.04187,-1
-2.79391,-51.79294,451
-16.04029,-60.63552,-1
-2.75524,-51.58401,-1
-16.37117,-63.23239,462
-16.37166,-63.23623,462
-2.74983,-51.5849,454
-16.46615,-64.0511,-1
-15.84331,-59.45448,463
-3.15226,-54.12907,459
-15.84277,-59.45074,463
-15.84386,-59.45829,463
-3.15296,-54.13355,459
-15.84441,-59.4621,463
-16.36318,-63.26868,-1
-2.75042,-51.62342,-1
-2.75206,-51.63367,457
-16.35733,-63.28909,-1
-14.2187,-49.83638,-1
-2.28246,-48.79757,-1
-15.82537,-59.42667,464
-15.82592,-59.43045,464
-3.14995,-54.20248,-1
-15.81979,-59.41211,465
-15.82034,-59.41589,465
-3.15066,-54.20698,-1
-15.82089,-59.41967,465
-15.82143,-59.42345,465
-3.14549,-54.20346,-1
-16.35024,-63.33333,-1
-3.1462,-54.20796,-1
-15.4221,-56.92898,-1
-3.141,-54.20421,-1
-16.12757,-61.82374,-1
-3.14242,-54.2132,-1
-16.08431,-61.58296,-1
-16.74741,-67.256,466
-3.19269,-54.53055,-1
-15.93189,-60.73568,-1
-3.13792,-54.21391,-1
-15.93472,-60.78204,467
-2.71742,-51.62514,-1
-15.9353,-60.78622,467
-16.7456,-67.25416,466
-16.74588,-67.25671,466
-2.16455,-48.28622,-1
-16.28369,-63.45352,-1
-15.91286,-60.72994,-1
-2.2253,-48.65395,-1
-16.23717,-63.25426,-1
-16.18038,-62.8423,-1
-3.08673,-53.9511,-1
-16.18108,-62.84776,-1
-3.08747,-53.95578,-1
-16.01141,-61.61512,-1
-3.08822,-53.96046,-1
-16.21562,-63.1836,-1
-2.72869,-51.79632,468
-16.06655,-62.11912,469
-2.77409,-52.07512,470
-16.06143,-62.10997,-1
-2.77462,-52.0784,470
-16.06206,-62.11481,-1
-16.0627,-62.11966,469
-2.47652,-50.25636,-1
-16.06141,-62.13986,-1
-16.19912,-63.2867,471
-2.72923,-51.79962,468
-16.1996,-63.29054,471
-16.19498,-63.28727,471
-2.76942,-52.07948,-1
-16.19545,-63.29111,471
-16.04981,-62.17155,472
-2.13238,-48.21766,-1
-16.05045,-62.17647,472
-16.1117,-62.65515,473
-2.1334,-48.22375,-1
-16.04597,-62.17219,472
-16.0466,-62.17708,472
-2.17919,-48.49871,-1
-16.04917,-62.17369,472
-16.11421,-62.65645,473
-16.04532,-62.1743,472
-2.3526,-49.54327,-1
-13.39634,-46.63537,-1
-14.05003,-50.05871,-1
-2.12562,-48.21878,-1
-13.95969,-49.63836,-1
-2.69651,-51.6668,-1
-15.1903,-56.67675,-1
-2.12662,-48.22475,-1
-13.95459,-49.63923,474
-3.11579,-54.27687,-1
-13.95516,-49.64225,474
-15.07771,-56.03699,-1
-3.10754,-54.28267,475
-13.88259,-49.37682,-1
-3.10825,-54.28708,475
-16.01271,-62.52808,-1
-3.60941,-57.45427,-1
-16.14035,-63.53581,476
-16.13565,-63.53241,476
-2.34725,-49.77721,477
-16.13614,-63.53637,476
-15.82701,-61.26441,-1
-2.6485,-51.61127,-1
-16.10717,-63.44002,478
-16.10251,-63.43666,478
-3.16098,-54.72382,-1
-16.10299,-63.44059,478
-16.09833,-63.43724,478
-16.10141,-63.43654,478
-16.10192,-63.44046,478
-2.15473,-48.71617,-1
-15.06994,-56.42477,-1
-14.34195,-52.11282,-1
-2.64594,-51.62926,479
-16.47677,-66.79263,480
-2.64651,-51.63268,479
-16.47708,-66.79539,480
-16.47739,-66.79813,480
-2.64708,-51.6361,479
-3.06248,-54.14754,-1
-3.01246,-53.87119,481
-15.2534,-57.69199,-1
-15.72897,-60.98254,-1
-3.57986,-57.38531,-1
-14.2205,-51.56296,-1
-14.21605,-51.5638,-1
-15.75116,-61.2248,-1
-2.86623,-53.01558,482
-16.07497,-63.87458,-1
-3.87052,-59.29008,-1
-16.4565,-67.19685,-1
-16.45085,-67.19498,483
-4.08418,-60.68864,484
-16.45131,-67.19937,483
-15.95953,-63.01655,-1
-14.4108,-52.86308,485
-4.08085,-60.68914,484
-14.41148,-52.86687,485
-3.06642,-54.15048,-1
-15.97949,-63.2417,486
-15.97997,-63.24549,486
-3.01325,-53.86954,481
-14.27056,-52.20738,487
-15.81815,-62.09991,-1
-14.26854,-52.20787,487
-2.65798,-51.64627,-1
-15.9262,-63.01024,-1
-15.91423,-62.98186,488
-2.6504,-51.63347,479
-14.90489,-56.06592,489
-15.91018,-62.98244,488
-2.65149,-51.64032,-1
-2.34815,-49.78095,477
-14.90144,-56.06649,489
-15.88392,-62.81332,-1
-2.6439,-51.62749,479
-15.94096,-63.25093,-1
-16.20678,-65.3834,-1
-2.64444,-51.63092,479
-16.20741,-65.38865,-1
-16.21942,-65.48902,-1
-2.64499,-51.63434,479
-16.21399,-65.4843,-1
-16.21335,-65.47899,-1
-16.21461,-65.4896,-1
-2.8648,-53.01862,482
-15.89944,-62.9949,490
-15.89992,-62.99853,490
-3.10091,-54.5179,-1
-15.92834,-63.21809,-1
-16.20981,-65.49017,-1
-16.19708,-65.46485,-1
-3.12795,-54.69044,-1
-15.91624,-63.25428,-1
-16.18625,-65.45539,-1
-3.0945,-54.50582,-1
-16.18956,-65.52522,-1
-16.17745,-65.50501,-1
-3.09716,-54.52274,491
-15.69459,-61.73964,-1
-3.12425,-54.69531,492
-16.16673,-65.53885,-1
-15.85356,-62.99051,493
-3.12491,-54.69951,492
-15.85402,-62.99417,493
-15.83905,-62.94102,-1
-3.58663,-57.66987,-1
-16.06551,-64.7924,-1
-3.09274,-54.52338,491
-15.87931,-63.294,-1
-3.08634,-54.51143,494
-15.67156,-61.70991,-1
-3.08701,-54.51564,494
-15.66842,-61.71505,-1
-15.83651,-63.01868,-1
-2.5583,-51.23407,-1
-15.81735,-62.89906,495
-15.78239,-62.65476,496
-2.28437,-49.62171,-1
-15.81333,-62.89962,495
-14.76099,-55.6634,497
-15.64932,-61.65684,498
-2.01949,-48.05047,-1
-15.64992,-61.66143,498
-14.75749,-55.66401,497
-3.75767,-58.92184,-1
-14.76051,-55.6631,497
-14.75701,-55.66371,497
-15.64848,-61.65993,498
-15.7833,-62.6517,496
-2.31497,-49.88551,-1
-15.78398,-62.65679,496
-15.81591,-62.89595,495
-15.86078,-63.33127,499
-2.8015,-52.87561,-1
-15.85615,-63.328,499
-15.85664,-63.33182,499
-2.64187,-51.92223,-1
-15.86211,-63.37389,500
-15.86261,-63.37773,500
-2.79571,-52.87128,-1
-15.53886,-61.00431,-1
-2.79655,-52.87649,-1
-15.83706,-63.24575,-1
-3.072,-54.59155,501
-15.83246,-63.24255,-1
-14.86691,-56.57517,-1
-3.87003,-59.70111,-1
-12.74909,-45.12297,16
-2.86473,-53.32962,-1
-12.75041,-45.1293,-1
-15.57804,-61.47721,-1
-3.04788,-54.46886,-1
-16.07073,-65.38138,-1
-16.04009,-65.24387,-1
-3.06761,-54.5922,501
-16.27539,-67.3272,-1
-2.16829,-49.1134,-1
-16.03127,-65.25015,-1
-16.02655,-65.25074,-1
-16.42859,-69.1636,502
-2.77507,-52.86952,-1
-16.01421,-65.30951,503
-3.07392,-54.71534,504
-16.00948,-65.3101,503
-3.01053,-54.34998,505
-16.01378,-65.3109,503
-14.72684,-56.2176,-1
-3.01122,-54.35426,505
-16.00905,-65.31149,503
-3.06958,-54.71613,504
-16.42894,-69.16451,502
-13.74917,-50.6001,-1
-3.06593,-54.72114,-1
-14.04692,-52.25243,-1
-15.99889,-65.38617,-1
-2.04403,-48.65106,-1
-15.99951,-65.39136,-1
-15.98417,-65.30415,-1
-15.74883,-63.45469,506
-2.97028,-54.21535,507
-15.74934,-63.4586,506
-15.74518,-63.4592,506
-2.97099,-54.21967,507
-15.97223,-65.40536,-1
-3.09362,-54.97449,-1
-16.38836,-69.31414,508
-15.94514,-65.29856,-1
-3.8564,-59.83602,-1
-16.38235,-69.31626,509
-12.45066,-44.38937,-1
-2.96259,-54.28112,510
-15.38379,-60.97813,-1
-2.96967,-54.21817,507
-15.55325,-62.23478,-1
-3.05367,-54.76011,-1
-12.40114,-44.43642,511
-15.90205,-65.42475,512
-2.96011,-54.2752,-1
-15.90175,-65.42721,512
-15.89412,-65.44399,-1
-2.96082,-54.27975,510
-15.62347,-63.31602,513
-15.62396,-63.31979,513
-3.54286,-58.03917,-1
-15.61887,-63.3128,513
-15.61935,-63.31656,513
-15.61984,-63.32034,513
-2.95562,-54.27589,-1
-12.39886,-44.43832,511
-15.84407,-65.26714,-1
-2.95633,-54.28043,-1
-15.83876,-65.26264,-1
-15.83936,-65.26772,-1
-3.45729,-57.50576,-1
-15.83466,-65.26831,-1
-15.59983,-63.56162,-1
-2.89481,-53.9485,-1
-13.54297,-50.608,514
-15.55275,-63.3873,-1
-2.89909,-54.00541,-1
-15.27242,-61.24997,-1
-2.89982,-54.01006,-1
-15.30056,-61.4598,-1
-13.54504,-50.61111,514
-15.244,-61.23127,515
-2.90311,-54.08988,-1
-15.79385,-65.4539,-1
-15.79448,-65.45911,-1
-15.24037,-61.23179,515
-2.89855,-54.09061,-1
-15.78972,-65.45972,-1
-15.48511,-63.13831,516
-3.44389,-57.56351,517
-15.48104,-63.13886,516
-3.44026,-57.56408,517
-15.89944,-66.84272,-1
-12.26546,-44.53736,17
-3.43793,-57.57296,-1
-12.25834,-44.53882,18
-12.25125,-44.5404,-1
-1.93826,-48.28204,-1
-13.74509,-52.35843,-1
-15.46191,-63.82638,518
-2.17514,-49.71884,-1
-15.46242,-63.83043,518
-2.86184,-53.94878,-1
-15.83934,-67.26226,519
-2.96727,-54.63676,520
-15.83961,-67.26472,519
-15.80301,-66.98087,-1
-14.734,-59.34214,-1
-2.96288,-54.63737,520
-3.67938,-59.20548,521
-15.33469,-63.73329,-1
-15.51699,-65.20464,-1
-3.67599,-59.20599,521
-3.67654,-59.20961,521
-15.50706,-65.20084,-1
-2.92044,-54.42928,-1
-15.6962,-67.21583,522
-2.86432,-54.10994,-1
-15.43069,-64.95322,-1
-2.5149,-51.96573,-1
-15.53016,-65.81158,523
-2.68821,-53.0251,-1
-15.53079,-65.81708,524
-2.86358,-54.10534,-1
-15.45404,-65.19245,525
-2.85977,-54.11063,-1
-15.5253,-65.8122,523
-2.68195,-53.04847,-1
-14.71335,-59.55706,-1
-3.44374,-57.79964,-1
-2.6428,-53.03574,-1
-15.456,-65.19363,525
-2.99005,-55.26915,-1
-15.53266,-65.81763,524
-2.12137,-49.88902,-1
-15.69283,-67.2154,522
-15.52714,-65.81274,523
-2.79474,-54.08651,-1
-15.69069,-67.24394,-1
-15.5194,-65.83038,-1
-2.05092,-49.49468,-1
-15.51387,-65.82551,-1
-15.51453,-65.83098,-1
-13.29998,-51.18148,-1
-2.133,-50.15089,-1
-15.50611,-65.84315,-1
-15.49637,-65.84435,-1
-3.71511,-60.1259,526
-14.79983,-60.52606,-1
-15.4915,-65.84496,-1
-15.20653,-64.20232,527
-3.71564,-60.12938,526
-15.2022,-64.20291,527
-15.20273,-64.20715,527
-15.19839,-64.2077,527
-2.18134,-50.48269,528
-15.37718,-65.90051,-1
-15.37782,-65.90604,-1
-1.90066,-48.7801,-1
-15.36382,-65.91338,-1
-13.56536,-53.68903,-1
-1.90158,-48.78565,-1
-13.56232,-53.69484,-1
-15.41366,-66.72966,-1
-2.12771,-50.15625,529
-15.53016,-67.84313,-1
-2.18203,-50.48685,528
-15.69503,-69.92632,530
-2.12699,-50.15185,529
-15.44873,-67.71416,-1
-2.23093,-50.82095,531
-15.44289,-67.71178,532
-15.44319,-67.71451,532
-15.44348,-67.71718,532
-2.23026,-50.81689,531
-15.15068,-65.17283,-1
-15.44358,-67.71214,532
-15.44389,-67.71487,532
-2.76205,-54.08681,-1
-15.4442,-67.71755,532
-15.31838,-66.90976,-1
-2.17546,-50.48358,-1
-15.36559,-67.41553,-1
-15.35349,-67.40521,-1
-2.81017,-54.41484,533
-15.2779,-66.87929,534
-2.81089,-54.41928,533
-15.27826,-66.88246,534
-15.3356,-67.44102,-1
-2.29469,-51.27933,-1
-15.21258,-66.39932,-1
-15.21326,-66.40524,-1
-15.20754,-66.39993,-1
-2.0525,-49.85213,535
-15.31846,-67.43455,-1
-15.29824,-67.39952,536
-15.23446,-66.86805,537
-2.05328,-49.85682,538
-15.23483,-66.87136,537
-15.30141,-67.40201,536
-2.78179,-54.32423,-1
-15.23334,-66.86789,537
-15.23374,-66.87119,537
-2.82463,-54.58916,-1
-15.22641,-66.94367,-1
-15.14944,-66.33585,-1
-1.76774,-48.23053,539
-15.14442,-66.33643,-1
-15.31932,-67.84931,-1
-2.17007,-50.63242,540
-15.31365,-67.84887,-1
-15.31418,-67.85361,-1
-2.17076,-50.63652,540
-15.12069,-66.22186,-1
-2.74939,-54.18161,-1
-15.11572,-66.22248,-1
-15.11641,-66.22828,-1
-15.13009,-66.34415,-1
-2.12977,-50.49902,541
-15.11144,-66.22891,-1
-15.10646,-66.22948,-1
-2.13046,-50.5031,541
-15.09477,-66.1729,-1
-15.09544,-66.17857,-1
-2.13116,-50.50727,541
-15.11848,-66.37533,-1
-2.84372,-54.87215,542
-15.11916,-66.38119,-1
-15.25116,-67.53849,-1
-15.41062,-69.01241,-1
-3.41328,-58.51196,-1
-15.08983,-66.17354,-1
-15.0905,-66.17923,-1
-2.84682,-54.87187,542
-15.11346,-66.37595,-1
-15.11414,-66.38181,-1
-3.69776,-60.43094,-1
-15.40496,-69.01605,543
-15.4046,-69.01269,543
-15.14434,-66.68803,544
-2.05327,-49.85218,535
-15.08554,-66.17986,-1
-2.05402,-49.85687,538
-15.10844,-66.37656,-1
-15.10912,-66.38242,-1
-2.04787,-49.85773,-1
-15.14469,-66.6911,544
-15.10342,-66.37717,-1
-2.17128,-50.63328,540
-15.1041,-66.38305,-1
-15.10478,-66.38892,-1
-2.80785,-54.67841,545
-15.12071,-66.52721,546
-2.8085,-54.68264,545
-15.12106,-66.53023,546
-15.08228,-66.2383,-1
-2.16547,-50.63428,-1
-15.09907,-66.38365,-1
-15.09975,-66.38955,-1
