latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-15.89944,-62.9949,349.24,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,298.47,6.59,D
-15.89992,-62.99853,336.72,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,297.74,6.59,D
-3.10091,-54.5179,346.59,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,296.77,8.3,D
-15.92834,-63.21809,343.98,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,299.43,7.11,D
-16.20981,-65.49017,334.22,0.56,0.52,2023-11-02,1728,N,nominal,2.0NRT,299.55,9.61,D
-16.19708,-65.46485,332.79,0.56,0.51,2023-11-02,1728,N,nominal,2.0NRT,297.19,11.8,D
-3.12795,-54.69044,339.56,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,296.03,5.73,D
-15.91624,-63.25428,334.4,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,301.6,4.97,D
-16.18625,-65.45539,337.72,0.56,0.51,2023-11-02,1728,N,nominal,2.0NRT,297.46,10.29,D
-3.0945,-54.50582,336.46,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,298.15,7.7,D
-16.18956,-65.52522,336.04,0.56,0.52,2023-11-02,1728,N,nominal,2.0NRT,297.77,9.59,D
-16.17745,-65.50501,331.31,0.56,0.52,2023-11-02,1728,N,nominal,2.0NRT,297.98,12.01,D
-3.09716,-54.52274,334.6,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,295.88,2.63,D
-15.69459,-61.73964,332.28,0.49,0.4,2023-11-02,1728,N,low,2.0NRT,300.57,9.08,D
-3.12425,-54.69531,340.84,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,297.34,8.78,D
-16.16673,-65.53885,344.07,0.56,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.95,11.87,D
-15.85356,-62.99051,341.47,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,298.32,5.77,D
-3.12491,-54.69951,340.78,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,296.07,4.2,D
-15.85402,-62.99417,333.24,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,296.83,3.67,D
-15.83905,-62.94102,334.12,0.38,0.43,2023-11-02,1728,N,low,2.0NRT,298.94,5.16,D
-3.58663,-57.66987,336.54,0.46,0.39,2023-11-02,1730,N,nominal,2.0NRT,300.13,5.37,D
-16.06551,-64.7924,332.75,0.5,0.49,2023-11-02,1728,N,nominal,2.0NRT,294.93,3.41,D
-3.09274,-54.52338,336.08,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,296.8,2.63,D
-15.87931,-63.294,333.95,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,300.74,4.38,D
-3.08634,-54.51143,334.25,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,299.35,6.35,D
-15.67156,-61.70991,334.07,0.49,0.4,2023-11-02,1728,N,low,2.0NRT,300.76,6.09,D
-3.08701,-54.51564,330.3,0.47,0.48,2023-11-02,1730,N,nominal,2.0NRT,298.31,4.88,D
-15.66842,-61.71505,336.87,0.49,0.4,2023-11-02,1728,N,low,2.0NRT,299.45,6.09,D
-15.83651,-63.01868,342.23,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,298.87,3.87,D
-2.5583,-51.23407,330.39,0.4,0.6,2023-11-02,1730,N,nominal,2.0NRT,293.48,2.89,D
-15.81735,-62.89906,339.78,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,295.86,11.33,D
-15.78239,-62.65476,348.55,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,297.21,13.45,D
-2.28437,-49.62171,367,0.52,0.67,2023-11-02,1730,N,high,2.0NRT,293.71,25.87,D
-15.81333,-62.89962,346.88,0.57,0.43,2023-11-02,1728,N,nominal,2.0NRT,297.6,11.33,D
-14.76099,-55.6634,341.59,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,295.77,18.07,D
-15.64932,-61.65684,338.98,0.49,0.4,2023-11-02,1728,N,nominal,2.0NRT,296.25,5.88,D
-2.01949,-48.05047,330.34,0.67,0.73,2023-11-02,1730,N,nominal,2.0NRT,289.94,6.54,D
-15.64992,-61.66143,346.11,0.49,0.4,2023-11-02,1728,N,nominal,2.0NRT,296.88,5.88,D
-14.75749,-55.66401,344.88,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,298.35,18.07,D
-3.75767,-58.92184,345.77,0.41,0.37,2023-11-02,1730,N,nominal,2.0NRT,296.93,7.27,D
-14.76051,-55.6631,344.42,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,296.56,21.86,D
-14.75701,-55.66371,340.43,0.43,0.38,2023-11-02,1728,N,nominal,2.0NRT,295.69,21.86,D
-15.64848,-61.65993,343.34,0.49,0.4,2023-11-02,1728,N,nominal,2.0NRT,295.51,7.96,D
-15.7833,-62.6517,331.81,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,296.89,7.15,D
-2.31497,-49.88551,332.87,0.5,0.66,2023-11-02,1730,N,nominal,2.0NRT,292.92,7.93,D
-15.78398,-62.65679,339.56,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,297.89,8.52,D
-15.81591,-62.89595,333.29,0.57,0.43,2023-11-02,1728,N,low,2.0NRT,298.16,15.52,D
-15.86078,-63.33127,353.41,0.4,0.45,2023-11-02,1728,N,nominal,2.0NRT,301.92,11.37,D
-2.8015,-52.87561,346.84,0.61,0.54,2023-11-02,1730,N,nominal,2.0NRT,297.75,9.03,D
-15.85615,-63.328,342.01,0.4,0.45,2023-11-02,1728,N,nominal,2.0NRT,300.53,14.65,D
-15.85664,-63.33182,352.33,0.4,0.45,2023-11-02,1728,N,nominal,2.0NRT,303.18,14.65,D
-2.64187,-51.92223,367,0.36,0.57,2023-11-02,1730,N,high,2.0NRT,296.5,6.09,D
-15.86211,-63.37389,334.24,0.41,0.45,2023-11-02,1728,N,nominal,2.0NRT,297.58,2.69,D
-15.86261,-63.37773,333.69,0.41,0.45,2023-11-02,1728,N,nominal,2.0NRT,297.18,2.69,D
-2.79571,-52.87128,344.1,0.61,0.54,2023-11-02,1730,N,nominal,2.0NRT,300.1,34.19,D
-15.53886,-61.00431,338.5,0.45,0.39,2023-11-02,1728,N,nominal,2.0NRT,295.97,6.91,D
-2.79655,-52.87649,344.51,0.61,0.54,2023-11-02,1730,N,nominal,2.0NRT,296.51,29.57,D
-15.83706,-63.24575,351.06,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,302.09,41.98,D
-3.072,-54.59155,348.86,0.47,0.47,2023-11-02,1730,N,nominal,2.0NRT,303.09,14.95,D
-15.83246,-63.24255,345.46,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,299.87,176.49,D
-14.86691,-56.57517,336.8,0.4,0.37,2023-11-02,1728,N,low,2.0NRT,307.73,4.54,D
-3.87003,-59.70111,342.95,0.39,0.36,2023-11-02,1730,N,nominal,2.0NRT,279.75,6.24,D
-12.74909,-45.12297,330.77,0.67,0.74,2023-11-02,1728,N,nominal,2.0NRT,285.84,11.59,D
-2.86473,-53.32962,334.35,0.57,0.52,2023-11-02,1730,N,nominal,2.0NRT,299.47,11.53,D
-12.75041,-45.1293,356.76,0.67,0.74,2023-11-02,1728,N,low,2.0NRT,287.19,11.59,D
-15.57804,-61.47721,347.52,0.48,0.4,2023-11-02,1728,N,nominal,2.0NRT,296.26,14.19,D
-3.04788,-54.46886,339.19,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,300.38,5.83,D
-16.07073,-65.38138,345.59,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,296.61,8.67,D
-16.04009,-65.24387,334.02,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,301.09,7.75,D
-3.06761,-54.5922,339.87,0.47,0.47,2023-11-02,1730,N,nominal,2.0NRT,298.63,14.95,D
-16.27539,-67.3272,330.73,0.37,0.58,2023-11-02,1728,N,nominal,2.0NRT,289.78,3.21,D
-2.16829,-49.1134,346.36,0.56,0.69,2023-11-02,1730,N,nominal,2.0NRT,290.67,7.85,D
-16.03127,-65.25015,355.62,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,305.29,37.93,D
-16.02655,-65.25074,353.33,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,299.49,37.93,D
-16.42859,-69.1636,355.71,0.5,0.66,2023-11-02,1728,N,nominal,2.0NRT,301.17,15.41,D
-2.77507,-52.86952,333.34,0.61,0.54,2023-11-02,1730,N,nominal,2.0NRT,299.44,11.93,D
-16.01421,-65.30951,342.82,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,296.04,10.22,D
-3.07392,-54.71534,344.75,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,302.81,3.81,D
-16.00948,-65.3101,343.62,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,297.44,8.23,D
-3.01053,-54.34998,345.19,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,297.98,8.18,D
-16.01378,-65.3109,351.64,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,296.19,10.02,D
-14.72684,-56.2176,336.36,0.41,0.37,2023-11-02,1728,N,nominal,2.0NRT,294.58,6.09,D
-3.01122,-54.35426,334.22,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,297.28,8.18,D
-16.00905,-65.31149,340.15,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,297.64,7.36,D
-3.06958,-54.71613,333.78,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,302.44,3.81,D
-16.42894,-69.16451,367,0.5,0.66,2023-11-02,1728,N,high,2.0NRT,304.03,15.96,D
-13.74917,-50.6001,367,0.57,0.52,2023-11-02,1728,N,high,2.0NRT,296.69,42.44,D
-3.06593,-54.72114,331.07,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,300.11,3.11,D
-14.04692,-52.25243,367,0.44,0.46,2023-11-02,1728,N,high,2.0NRT,298,10.42,D
-15.99889,-65.38617,340.39,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,295.36,9.35,D
-2.04403,-48.65106,333.42,0.61,0.71,2023-11-02,1730,N,nominal,2.0NRT,288.98,4.53,D
-15.99951,-65.39136,331.83,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.65,9.35,D
-15.98417,-65.30415,334.44,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,298.02,10.57,D
-15.74883,-63.45469,342.21,0.41,0.45,2023-11-02,1728,N,nominal,2.0NRT,297.86,9.79,D
-2.97028,-54.21535,331.9,0.5,0.49,2023-11-02,1730,N,nominal,2.0NRT,297.39,6.73,D
-15.74934,-63.4586,335.53,0.41,0.45,2023-11-02,1728,N,nominal,2.0NRT,296.22,3.12,D
-15.74518,-63.4592,332.27,0.41,0.45,2023-11-02,1728,N,nominal,2.0NRT,298.37,3.12,D
-2.97099,-54.21967,335.28,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,296.9,4.13,D
-15.97223,-65.40536,345.38,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,298.04,23.4,D
-3.09362,-54.97449,343.6,0.44,0.46,2023-11-02,1730,N,nominal,2.0NRT,299.29,10.81,D
-16.38836,-69.31414,342.76,0.51,0.66,2023-11-02,1728,N,nominal,2.0NRT,301.67,6.98,D
-15.94514,-65.29856,351.32,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,295.85,11.94,D
-3.8564,-59.83602,335.17,0.39,0.36,2023-11-02,1730,N,nominal,2.0NRT,287.06,5.04,D
-16.38235,-69.31626,349.81,0.51,0.66,2023-11-02,1728,N,nominal,2.0NRT,304.58,6.98,D
-12.45066,-44.38937,354.89,0.76,0.77,2023-11-02,1728,N,nominal,2.0NRT,283.99,10.53,D
-2.96259,-54.28112,348.37,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,295.18,10.41,D
-15.38379,-60.97813,346.49,0.45,0.39,2023-11-02,1728,N,low,2.0NRT,294.35,107.28,D
-2.96967,-54.21817,346.81,0.5,0.49,2023-11-02,1730,N,nominal,2.0NRT,297.47,6.34,D
-15.55325,-62.23478,340.68,0.52,0.42,2023-11-02,1728,N,nominal,2.0NRT,295.53,8.5,D
-3.05367,-54.76011,342.23,0.45,0.47,2023-11-02,1730,N,nominal,2.0NRT,300.37,4.61,D
-12.40114,-44.43642,332.36,0.75,0.77,2023-11-02,1728,N,nominal,2.0NRT,285.82,10.14,D
-15.90205,-65.42475,343.04,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,295.82,11.51,D
-2.96011,-54.2752,331.62,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,296.48,7.12,D
-15.90175,-65.42721,367,0.55,0.51,2023-11-02,1728,N,high,2.0NRT,296.13,13.54,D
-15.89412,-65.44399,332.18,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.86,3.44,D
-2.96082,-54.27975,355.76,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,298.4,7.12,D
-15.62347,-63.31602,340.9,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,298.7,8.14,D
-15.62396,-63.31979,339.43,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,296.38,4.14,D
-3.54286,-58.03917,333.41,0.44,0.38,2023-11-02,1730,N,nominal,2.0NRT,298.99,6.94,D
-15.61887,-63.3128,340.6,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,298.35,8.14,D
-15.61935,-63.31656,356.73,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,301.88,8.14,D
-15.61984,-63.32034,331.4,0.4,0.44,2023-11-02,1728,N,nominal,2.0NRT,297.29,4.14,D
-2.95562,-54.27589,338.64,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,292.66,7.12,D
-12.39886,-44.43832,339.8,0.76,0.77,2023-11-02,1728,N,nominal,2.0NRT,286.13,8.22,D
-15.84407,-65.26714,335.75,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.36,3.54,D
-2.95633,-54.28043,337.25,0.49,0.49,2023-11-02,1730,N,nominal,2.0NRT,290.27,7.12,D
-15.83876,-65.26264,338.18,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,295.79,7.15,D
-15.83936,-65.26772,340.71,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.56,3.11,D
-3.45729,-57.50576,335.92,0.47,0.39,2023-11-02,1730,N,nominal,2.0NRT,300.23,3.61,D
-15.83466,-65.26831,332.16,0.54,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.21,3.11,D
-15.59983,-63.56162,336.39,0.42,0.45,2023-11-02,1728,N,nominal,2.0NRT,296.71,2.58,D
-2.89481,-53.9485,333.57,0.52,0.5,2023-11-02,1730,N,nominal,2.0NRT,295.19,3.12,D
-13.54297,-50.608,341.02,0.57,0.52,2023-11-02,1728,N,nominal,2.0NRT,294.25,7.45,D
-15.55275,-63.3873,330.9,0.4,0.45,2023-11-02,1728,N,nominal,2.0NRT,295.96,3.34,D
-2.89909,-54.00541,334.46,0.51,0.5,2023-11-02,1730,N,nominal,2.0NRT,299.46,4.14,D
-15.27242,-61.24997,367,0.46,0.39,2023-11-02,1728,N,high,2.0NRT,292.14,21.12,D
-2.89982,-54.01006,331.38,0.51,0.5,2023-11-02,1730,N,nominal,2.0NRT,298.96,4.14,D
-15.30056,-61.4598,342.41,0.47,0.4,2023-11-02,1728,N,low,2.0NRT,289.62,10.49,D
-13.54504,-50.61111,341.7,0.57,0.52,2023-11-02,1728,N,nominal,2.0NRT,293.17,7.83,D
-15.244,-61.23127,330.72,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,292.99,4.54,D
-2.90311,-54.08988,331.35,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,300.67,7.08,D
-15.79385,-65.4539,332.02,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,294.54,11.47,D
-15.79448,-65.45911,345.18,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,299.23,8.26,D
-15.24037,-61.23179,341.7,0.46,0.39,2023-11-02,1728,N,nominal,2.0NRT,291.84,4.54,D
-2.89855,-54.09061,344.62,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,300.48,7.08,D
-15.78972,-65.45972,335.85,0.55,0.51,2023-11-02,1728,N,nominal,2.0NRT,296.19,8.26,D
-15.48511,-63.13831,342.69,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,300.01,6.98,D
-3.44389,-57.56351,351.72,0.46,0.39,2023-11-02,1730,N,nominal,2.0NRT,282.29,41.71,D
-15.48104,-63.13886,340.12,0.39,0.44,2023-11-02,1728,N,nominal,2.0NRT,300.63,6.98,D
-3.44026,-57.56408,349.03,0.46,0.39,2023-11-02,1730,N,nominal,2.0NRT,279.63,38.59,D
-15.89944,-66.84272,337.34,0.34,0.56,2023-11-02,1728,N,nominal,2.0NRT,287.16,4.62,D
-12.26546,-44.53736,331.74,0.75,0.77,2023-11-02,1728,N,nominal,2.0NRT,287.92,22.01,D
-3.43793,-57.57296,335.79,0.46,0.39,2023-11-02,1730,N,nominal,2.0NRT,285.77,16.23,D
-12.25834,-44.53882,356.38,0.75,0.77,2023-11-02,1728,N,low,2.0NRT,288.34,22.01,D
-12.25125,-44.5404,352.25,0.75,0.77,2023-11-02,1728,N,nominal,2.0NRT,286.51,20.13,D
-1.93826,-48.28204,340.25,0.65,0.73,2023-11-02,1730,N,nominal,2.0NRT,290.82,8.79,D
-13.74509,-52.35843,331.46,0.44,0.46,2023-11-02,1728,N,nominal,2.0NRT,296.32,5.75,D
-15.46191,-63.82638,341.26,0.43,0.46,2023-11-02,1728,N,nominal,2.0NRT,294.57,17.89,D
-2.17514,-49.71884,336.14,0.51,0.66,2023-11-02,1730,N,nominal,2.0NRT,293.09,7.44,D
-15.46242,-63.83043,337.04,0.43,0.46,2023-11-02,1728,N,nominal,2.0NRT,295.05,17.89,D
-2.86184,-53.94878,345.38,0.52,0.5,2023-11-02,1730,N,nominal,2.0NRT,302.92,70.47,D
-15.83934,-67.26226,367,0.36,0.58,2023-11-02,1728,N,high,2.0NRT,298.09,53.88,D
-2.96727,-54.63676,356.05,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,307.38,39.08,D
-15.83961,-67.26472,351.32,0.36,0.58,2023-11-02,1728,N,nominal,2.0NRT,289.05,24.47,D
-15.80301,-66.98087,328.15,0.35,0.57,2023-11-02,1728,N,nominal,2.0NRT,290.66,2.81,D
-14.734,-59.34214,340.91,0.39,0.37,2023-11-02,1728,N,nominal,2.0NRT,298.94,6.01,D
-2.96288,-54.63737,336.61,0.46,0.47,2023-11-02,1730,N,nominal,2.0NRT,302.52,7.24,D
-3.67938,-59.20548,331.89,0.4,0.37,2023-11-02,1730,N,nominal,2.0NRT,293.44,3.77,D
-15.33469,-63.73329,345.92,0.42,0.45,2023-11-02,1728,N,nominal,2.0NRT,302.01,9.68,D
-15.51699,-65.20464,332.23,0.53,0.5,2023-11-02,1728,N,nominal,2.0NRT,294.49,4.26,D
-3.67599,-59.20599,342.28,0.4,0.37,2023-11-02,1730,N,nominal,2.0NRT,290.28,3.77,D
-3.67654,-59.20961,341.24,0.4,0.37,2023-11-02,1730,N,nominal,2.0NRT,292.46,3.77,D
-15.50706,-65.20084,334.99,0.53,0.5,2023-11-02,1728,N,nominal,2.0NRT,294.15,4.84,D
-2.92044,-54.42928,331.19,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,299.44,7.77,D
-15.6962,-67.21583,352.05,0.36,0.57,2023-11-02,1728,N,nominal,2.0NRT,293.82,6.55,D
-2.86432,-54.10994,367,0.51,0.49,2023-11-02,1730,N,high,2.0NRT,298.85,10.86,D
-15.43069,-64.95322,331.7,0.51,0.49,2023-11-02,1728,N,nominal,2.0NRT,297.4,2.34,D
-2.5149,-51.96573,341.44,0.36,0.57,2023-11-02,1730,N,nominal,2.0NRT,296.13,3.04,D
-15.53016,-65.81158,342.66,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,292.59,8.85,D
-2.68821,-53.0251,345.32,0.6,0.53,2023-11-02,1730,N,nominal,2.0NRT,295.61,8.04,D
-15.53079,-65.81708,348.61,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.08,8.85,D
-2.86358,-54.10534,343.2,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,299.08,10.86,D
-15.45404,-65.19245,356,0.52,0.5,2023-11-02,1728,N,nominal,2.0NRT,295.34,24.78,D
-2.85977,-54.11063,340.37,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,296.77,8.22,D
-15.5253,-65.8122,338.59,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,291.31,7.8,D
-2.68195,-53.04847,344.03,0.6,0.53,2023-11-02,1730,N,nominal,2.0NRT,293.68,7.67,D
-14.71335,-59.55706,330.44,0.4,0.37,2023-11-02,1728,N,low,2.0NRT,295.98,4.27,D
-3.44374,-57.79964,345.56,0.45,0.39,2023-11-02,1730,N,nominal,2.0NRT,302.87,11.45,D
-2.6428,-53.03574,344.82,0.6,0.53,2023-11-02,1730,N,nominal,2.0NRT,296.75,15.35,D
-15.456,-65.19363,341.58,0.52,0.5,2023-11-02,1728,N,nominal,2.0NRT,296.01,10.59,D
-2.99005,-55.26915,330.61,0.42,0.45,2023-11-02,1730,N,nominal,2.0NRT,298.68,4.13,D
-15.53266,-65.81763,345.46,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.15,10.21,D
-2.12137,-49.88902,339.07,0.5,0.66,2023-11-02,1730,N,nominal,2.0NRT,290.16,7.77,D
-15.69283,-67.2154,367,0.36,0.57,2023-11-02,1728,N,high,2.0NRT,294.76,7.58,D
-15.52714,-65.81274,355.85,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,292.66,13.4,D
-2.79474,-54.08651,340.5,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,298.3,7.1,D
-15.69069,-67.24394,335.69,0.36,0.57,2023-11-02,1728,N,nominal,2.0NRT,292.42,2.48,D
-15.5194,-65.83038,335.79,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,293.16,5.09,D
-2.05092,-49.49468,330.44,0.53,0.67,2023-11-02,1730,N,nominal,2.0NRT,293.67,6.36,D
-15.51387,-65.82551,336.98,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.2,10.82,D
-15.51453,-65.83098,334.56,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,294.91,5.09,D
-13.29998,-51.18148,342.07,0.53,0.5,2023-11-02,1728,N,nominal,2.0NRT,293.76,4.86,D
-2.133,-50.15089,337.93,0.48,0.65,2023-11-02,1730,N,nominal,2.0NRT,293.24,6.23,D
-15.50611,-65.84315,333.11,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.75,10.78,D
-15.49637,-65.84435,336.44,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,296.1,12.49,D
-3.71511,-60.1259,337.49,0.39,0.36,2023-11-02,1730,N,nominal,2.0NRT,301.82,44.75,D
-14.79983,-60.52606,337.24,0.43,0.38,2023-11-02,1728,N,low,2.0NRT,298,8.95,D
-15.4915,-65.84496,337.69,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,295.25,7.59,D
-15.20653,-64.20232,332.68,0.45,0.47,2023-11-02,1728,N,nominal,2.0NRT,293.86,2.42,D
-3.71564,-60.12938,331.2,0.39,0.36,2023-11-02,1730,N,nominal,2.0NRT,293.04,44.75,D
-15.2022,-64.20291,331.47,0.45,0.47,2023-11-02,1728,N,nominal,2.0NRT,293.23,5.58,D
-15.20273,-64.20715,348.07,0.45,0.47,2023-11-02,1728,N,nominal,2.0NRT,294.91,5.58,D
-15.19839,-64.2077,343.7,0.45,0.47,2023-11-02,1728,N,nominal,2.0NRT,293.51,5.58,D
-2.18134,-50.48269,367,0.46,0.63,2023-11-02,1730,N,high,2.0NRT,292.04,10.9,D
-15.37718,-65.90051,335.51,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,293.41,15.01,D
-15.37782,-65.90604,345.11,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,296.11,15.01,D
-1.90066,-48.7801,352.43,0.6,0.71,2023-11-02,1730,N,nominal,2.0NRT,290.88,19.7,D
-15.36382,-65.91338,349.17,0.58,0.52,2023-11-02,1728,N,nominal,2.0NRT,299.62,18.97,D
-13.56536,-53.68903,350.86,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,275.72,13.07,D
-1.90158,-48.78565,351.45,0.6,0.7,2023-11-02,1730,N,nominal,2.0NRT,290.85,15.72,D
-13.56232,-53.69484,350.53,0.55,0.43,2023-11-02,1728,N,nominal,2.0NRT,278.65,16.11,D
-15.41366,-66.72966,333.6,0.33,0.55,2023-11-02,1728,N,nominal,2.0NRT,293.57,1.59,D
-2.12771,-50.15625,335.68,0.48,0.65,2023-11-02,1730,N,nominal,2.0NRT,290.55,9.28,D
-15.53016,-67.84313,348.98,0.39,0.6,2023-11-02,1728,N,nominal,2.0NRT,290.52,5.68,D
-2.18203,-50.48685,332.55,0.46,0.63,2023-11-02,1730,N,nominal,2.0NRT,289.59,10.9,D
-15.69503,-69.92632,346.6,0.55,0.68,2023-11-02,1728,N,nominal,2.0NRT,314.82,7.52,D
-2.12699,-50.15185,357.15,0.48,0.65,2023-11-02,1730,N,low,2.0NRT,290.25,14.17,D
-15.44873,-67.71416,351.29,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,288.38,16.37,D
-2.23093,-50.82095,367,0.43,0.62,2023-11-02,1730,N,high,2.0NRT,293.19,10.29,D
-15.44289,-67.71178,341.96,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.22,25.8,D
-15.44319,-67.71451,356.38,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,290.91,16.37,D
-15.44348,-67.71718,352.07,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.9,16.37,D
-2.23026,-50.81689,355.35,0.43,0.62,2023-11-02,1730,N,nominal,2.0NRT,293.39,10.29,D
-15.15068,-65.17283,337.98,0.52,0.5,2023-11-02,1728,N,nominal,2.0NRT,296.44,9.25,D
-15.44358,-67.71214,356.35,0.38,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.48,30.44,D
-15.44389,-67.71487,355.2,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,293.13,24.66,D
-2.76205,-54.08681,340.57,0.51,0.49,2023-11-02,1730,N,nominal,2.0NRT,296.46,5.68,D
-15.4442,-67.71755,339.2,0.39,0.59,2023-11-02,1728,N,nominal,2.0NRT,286.37,24.66,D
-15.31838,-66.90976,331.26,0.34,0.56,2023-11-02,1728,N,nominal,2.0NRT,290.35,1.87,D
-2.17546,-50.48358,357.17,0.46,0.63,2023-11-02,1730,N,low,2.0NRT,288.24,10.9,D
-15.36559,-67.41553,333.87,0.37,0.58,2023-11-02,1728,N,nominal,2.0NRT,293.7,2.6,D
-15.35349,-67.40521,342.71,0.37,0.58,2023-11-02,1728,N,nominal,2.0NRT,295.27,2.86,D
-2.81017,-54.41484,343.31,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,301.63,17.31,D
-15.2779,-66.87929,367,0.34,0.56,2023-11-02,1728,N,high,2.0NRT,293.92,15.31,D
-2.81089,-54.41928,336.75,0.48,0.48,2023-11-02,1730,N,nominal,2.0NRT,301.58,17.31,D
-15.27826,-66.88246,367,0.34,0.56,2023-11-02,1728,N,high,2.0NRT,294.15,10.85,D
